N2H6+2 N2H6+2 N(2)H(6)+(2) aq hkf 21100. -4000. 24.0 4.4762 3.1468 4.5160 -2.9090 21.7574 0.1635 0.6936 2 # [G9] 11.Nov.97
H3PO2(aq) H3PO2 H(3)P(1)O(2) aq hkf -125100. -145600. 36.9 6.5352 8.1731 2.5430 -3.1168 12.4140 -0.1623 -0.2188 0 # [G9] 11.Nov.97
H2PO2- H2PO2- H(2)P(1)O(2)-(1) aq hkf -122400. -146700. 24.1 5.2026 4.9190 3.8223 -2.9823 13.7063 -4.4604 1.2637 -1 # [G9] 11.Nov.97
H3PO3(aq) H3PO3 H(3)P(1)O(3) aq hkf -204800. -230600. 43.6 4.2704 2.6439 4.7145 -2.8882 17.9261 2.0783 -0.3203 0 # [G9] 11.Nov.97
H2PO3- H2PO3- H(2)P(1)O(3)-(1) aq hkf -202350. -231700. 31.7 4.1649 2.3899 4.8065 -2.8777 19.9762 -1.9142 1.1491 -1 # [G9] 11.Nov.97
HPO3-2 HPO3-2 H(1)P(1)O(3)-(2) aq hkf -194000. -231600. 4.0 3.4463 0.6347 5.4974 -2.8051 11.6523 -11.2232 3.1527 -2 # [G9] 11.Nov.97
P2O7-4 P2O7-4 P(2)O(7)-(4) aq hkf -458700. -542800. -28.0 7.0687 9.4773 2.0273 -3.1707 -11.7223 -31.3692 6.9069 -4 # [G9] 11.Nov.97
HP2O7-3 HP2O7-3 H(1)P(2)O(7)-(3) aq hkf -471400. -543700. 11.0 8.3302 12.5558 0.8208 -3.2980 32.1587 -8.8807 4.6470 -3 # [G9] 11.Nov.97
H4P2O7(aq) H4P2O7 H(4)P(2)O(7) aq hkf -485700. -542200. 64.0 9.2975 14.9199 -0.1130 -3.3957 34.8301 8.9430 -0.6292 0 # [G9] 11.Nov.97
AsO4-3 AsO4-3 As(1)O(4)-(3) aq hkf -154970. -212270. -38.9 1.0308 -5.2609 7.8091 -2.5614 -12.1352 -26.6841 5.3990 -3 # [G9] 11.Nov.97
H3AsO4(aq) H3AsO4 H(3)As(1)O(4) aq hkf -183100. -215700. 44.0 7.9357 11.5925 1.1990 -3.2581 18.2805 2.2209 -0.3263 0 # [G9] 11.Nov.97
AsO2- AsO2- As(1)O(2)-(1) aq hkf -83650. -102540. 9.7 3.2101 0.0554 5.7305 -2.7812 3.4104 -8.7381 1.4820 -1 # [G9] 11.Nov.97
HAsO2(aq) HAsO2 H(1)As(1)O(2) aq hkf -96240. -109110. 30.1 5.5984 5.8913 3.4280 -3.0224 6.7990 -2.4438 -0.1158 0 # [G9] 11.Nov.97
HSbO2(aq) HSbO2 H(1)Sb(1)O(2) aq hkf -97400. -116600. 11.1 2.9726 -0.5203 5.9475 -2.7574 -8.9525 -8.8400 0.1719 0 # [G9] 11.Nov.97
SbO2- SbO2- Sb(1)O(2)-(1) aq hkf -82400. -110000. -17.1 -0.5113 -9.0269 9.2893 -2.4057 -2.2802 -12.0177 1.8885 -1 # [G9] 11.Nov.97
Bi+3 Bi+3 Bi(1)+(3) aq hkf 22880. 19360. -45. -1.0957 -10.4536 9.8506 -2.3467 27.5027 -2.8715 2.2651 3 # [G9] 11.Nov.97
BiO+ BiO+ Bi(1)O(1)+(1) aq hkf -29300. -30300. 19.1 2.9487 -0.5825 5.9810 -2.7548 -39.8159 -19.8601 0.2634 1 # [G9] 13.Nov.97
BiOH+2 BiOH+2 Bi(1)O(1)H(1)+(2) aq hkf -32300. -44800. -19.5 2.4693 -1.7539 6.4433 -2.7064 9.8610 -6.0900 1.3552 2 # [G9] 13.Nov.97
HBiO2(aq) HBiO2 H(1)Bi(1)O(2) aq hkf -79300. -86300. 54.6 5.2306 4.9892 3.7912 -2.9852 -81.1398 -33.2840 -0.0300 0 # [G9] 13.Nov.97
BiO2- BiO2- Bi(1)O(2)-(1) aq hkf -61700. -71600. 45.1 5.2319 4.9920 3.7909 -2.9853 -59.7858 -28.9859 0.9456 -1 # [G9] 13.Nov.97
H2O2(aq) H2O2 H(2)O(2) aq hkf -32030. -45690. 34.4 6.1922 7.3370 2.8686 -3.0822 10.3600 -0.9975 -0.1809 0 # [G9] 11.Nov.97
HClO2(aq) HClO2 H(1)Cl(1)O(2) aq hkf 1400. -12400. 45.0 7.6706 10.9455 1.4527 -3.2314 19.1373 2.5672 -0.3415 0 # [G9] 13.Nov.97
HIO3(aq) HIO3 H(1)I(1)O(3) aq hkf -31700. -50500. 39.9 6.8346 8.9050 2.2530 -3.1470 14.8674 0.8357 -0.2642 0 # [G9] 13.Nov.97
V+2 V+2 V(1)+(2) aq hkf -52000. -54000. -31. -1.6188 -11.7289 10.3473 -2.2940 13.8458 -5.2548 1.5269 2 # [G9] 13.Nov.97
V+3 V+3 V(1)+(3) aq hkf -57900. -62000. -55. -1.7304 -11.9981 10.4465 -2.2829 23.4604 -4.7456 2.4115 3 # [G9] 13.Nov.97
VO4-3 VO4-3 V(1)O(4)-(3) aq hkf -214900. -270600. -35.2 1.2579 -4.7015 7.5797 -2.5845 77.6555 4.7060 5.3424 -3 # [G9] 13.Nov.97
Cr+2 Cr+2 Cr(1)+(2) aq hkf -39400. -39000. -24.2 -0.8036 -9.7400 9.5688 -2.3762 15.0502 -4.5215 1.4287 2 # [G9] 13.Nov.97
Cr+3 Cr+3 Cr(1)+(3) aq hkf -49300. -60000. -77. -2.7824 -14.5709 11.4661 -2.1765 17.9914 -7.6992 2.7403 3 # [G9] 07.Nov.97
CrOH+2 CrOH+2 Cr(1)O(1)H(1)+(2) aq hkf -100500. -118600. -46.1 -2.6482 -14.2423 11.3347 -2.1901 31.4127 0.1024 1.7607 2 # [G9] 13.Nov.97
CrO+ CrO+ Cr(1)O(1)+(1) aq hkf -92800. -105000. -26.3 -1.1728 -10.6385 9.9161 -2.3391 -3.1901 -9.3085 0.9437 1 # [G9] 13.Nov.97
HCrO2(aq) HCrO2 H(1)Cr(1)O(2) aq hkf -138100. -157300. 6.0 1.5359 -4.0259 7.3211 -2.6125 -16.2043 -10.7140 -0.0300 0 # [G9] 13.Nov.97
CrO2- CrO2- Cr(1)O(2)-(1) aq hkf -125300. -148300. -6.7 1.2013 -4.8403 7.6350 -2.5788 10.0021 -7.2511 1.7331 -1 # [G9] 13.Nov.97
Zr+4 Zr+4 Zr(1)+(4) aq hkf -133270. -150330. -110.3 -4.3670 -18.4377 12.9811 -2.0167 39.7423 -3.6660 3.8417 4 # [G9] 13.Nov.97
ZrOH+3 Zr(OH)+3 Zr(1)O(1)H(1)+(3) aq hkf -190400. -212500. -71.6 0.9279 -5.5093 7.9015 -2.5511 56.7436 6.0097 2.6654 3 # [G9] 14.Nov.97
ZrO+2 ZrO+2 Zr(1)O(1)+(2) aq hkf -187600. -204300. -53.4 1.9014 -3.1364 6.9769 -2.6492 23.3712 -3.0141 1.8611 2 # [G9] 14.Nov.97
HZrO2+ HZrO2+ Zr(1)O(2)H(1)+(1) aq hkf -239700. -265300. -49.7 2.1106 -2.6299 6.7878 -2.6702 70.5343 15.1558 1.3060 1 # [G9] 14.Nov.97
ZrO2(aq) ZrO2 Zr(1)O(2) aq hkf -233400. -263800. -43.7 1.8643 -3.2264 7.0119 -2.6455 38.4166 8.2708 -0.0300 0 # [G9] 14.Nov.97
HZrO3- HZrO3- Zr(1)O(3)H(1)-(1) aq hkf -281500. -333300. -32.7 3.5625 0.9168 5.3901 -2.8168 55.3517 7.2726 2.1199 -1 # [G9] 14.Nov.97
HNbO3(aq) HNbO3 H(1)Nb(1)O(3) aq hkf -236800. -257950. 31.1 5.7110 6.1642 3.3252 -3.0337 20.2299 3.3616 -0.4710 0 # [G9] 15.Mar.95
NbO3- NbO3- Nb(1)O(3)-(1) aq hkf -227100. -255300. 3.2 5.0915 4.6485 3.9273 -2.9711 -3.3376 -11.4066 1.5829 -1 # [G9] 13.Nov.97
TcO4- TcO4- Tc(1)O(4)-(1) aq hkf -151100. -173200. 47.5 8.6135 18.7256 -13.3543 -3.5530 18.95 -5.95 0.9101 -1 # [G9] 07.Nov.97
Pm+2 Pm+2 Pm(1)+(2) aq hkf -92700. -88400. -1.9 0.0520 -7.6511 8.7496 -2.4626 9.4303 -5.3771 1.0858 2 # [G9] 13.Nov.97
Pm+3 Pm+3 Pm(1)+(3) aq hkf -158000. -164000. -50. -3.2471 -15.7059 11.9125 -2.1296 1.5577 -12.1195 2.3369 3 # [G9] 13.Nov.97
Pm+4 Pm+4 Pm(1)+(4) aq hkf -34200. -50400. -99.7 -4.2836 -18.2319 12.8955 -2.0252 40.2193 -2.9938 3.6835 4 # [G9] 13.Nov.97
Hf+4 Hf+4 Hf(1)+(4) aq hkf -132600. -150250. -111.2 -4.3761 -18.4638 12.9996 -2.0156 39.6914 -3.7271 3.8552 4 # [G9] 13.Nov.97
HfOH+3 HfOH+3 Hf(1)O(1)H(1)+(3) aq hkf -189000. -211800. -72.8 0.9047 -5.5670 7.9267 -2.5488 57.6774 6.2949 2.6777 3 # [G9] 14.Nov.97
HfO+2 HfO+2 Hf(1)O(1)+(2) aq hkf -186000. -200900. -46.2 2.0179 -2.8551 6.8743 -2.6609 17.6401 -4.6845 1.7607 2 # [G9] 14.Nov.97
HHfO2+ HHfO2+ H(1)Hf(1)O(2)+(1) aq hkf -237800. -264200. -51.0 2.0629 -2.7421 6.8221 -2.6655 72.4834 15.7669 1.3268 1 # [G9] 14.Nov.97
HfO2(aq) HfO2 Hf(1)O(2) aq hkf -231400. -262600. -45.1 1.8096 -3.3639 7.0739 -2.6398 40.1163 8.8615 -0.0300 0 # [G9] 14.Nov.97
HHfO3- HHfO3- H(1)Hf(1)O(3)-(1) aq hkf -279200. -331800. -34.3 3.4908 0.7427 5.4561 -2.8096 57.7445 8.0059 2.1506 -1 # [G9] 14.Nov.97
La+2 La+2 La(1)+(2) aq hkf -77700. -72200. 0.7 0.1064 -7.5128 8.6835 -2.4683 8.7551 -5.4789 1.0444 2 # [G9] 13.Nov.97
LaCO3+ LaCO3+ La(1)C(1)O(3)+(1) aq hkf -299900. -334810. -44.2 -0.8237 -9.7872 9.5838 -2.3743 -20.0908 -16.0917 1.2275 1 # [G8A] 02.Jun.98
LaHCO3+2 LaHCO3+2 La(1)H(1)C(1)O(3)+(2) aq hkf -307000. -332900. -13.7 0.8988 -5.5828 7.9358 -2.5481 38.0197 3.9723 1.2693 2 # [G8] 21.Jan.98
LaOH+2 LaOH+2 La(1)O(1)H(1)+(2) aq hkf -208900. -217580. -6.6 2.6766 -1.2486 6.2460 -2.7273 -0.5065 -9.0640 1.1586 2 # [G8A] 02.Jun.98
LaO+ LaO+ La(1)O(1)+(1) aq hkf -195900. -199870. 9.2 2.7794 -0.9938 6.1373 -2.7378 -31.7836 -17.5379 0.4100 1 # [G8A] 02.Jun.98
LaO2H(aq) LaO2H La(1)O(2)H(1) aq hkf -239300. -249500. 44.0 4.8611 4.0853 4.1503 -2.9478 -66.8987 -28.3340 -0.0300 0 # [G8] 21.Jan.98
LaO2- LaO2- La(1)O(2)-(1) aq hkf -221700. -234950. 33.8 4.8931 4.1637 4.1178 -2.9510 -44.4914 -24.2193 1.1172 -1 # [G8A] 02.Jun.98
LaCl+2 LaCl+2 La(1)Cl(1)+(2) aq hkf -195800. -206100. -25.7 0.0273 -7.7112 8.7724 -2.4601 16.8429 -3.9594 1.4477 2 # [G8] 21.Jan.98
LaCl2+ LaCl2+ La(1)Cl(2)+(1) aq hkf -226700. -244900. -9.6 3.1785 -0.0177 5.7515 -2.7782 6.8244 -5.0483 0.7003 1 # [G8] 21.Jan.98
LaCl3(aq) LaCl3 La(1)Cl(3) aq hkf -257600. -286480. -3.3 6.7243 8.6386 2.3517 -3.1360 -25.3096 -13.8787 -0.0300 0 # [G8A] 02.Jun.98
LaCl4- LaCl4- La(1)Cl(4)-(1) aq hkf -288400. -331200. -7.8 11.5517 20.4270 -2.2839 -3.6234 -56.5845 -30.4508 1.7506 -1 # [G8] 21.Jan.98
LaNO3+2 LaNO3+2 La(1)N(1)O(3)+(2) aq hkf -191300. -226000. -37.8 1.6239 -3.8134 7.2430 -2.6213 32.7363 0.9705 1.6332 2 # [G8] 21.Jan.98
LaF+2 LaF+2 La(1)F(1)+(2) aq hkf -236600. -243400. -16.3 -2.6366 -14.2103 11.3144 -2.1914 17.9127 -3.1239 1.3029 2 # [G8] 21.Jan.98
LaF2+ LaF2+ La(1)F(2)+(1) aq hkf -307800. -325200. -12.0 -2.3404 -13.4887 11.0343 -2.2213 12.8261 -3.0531 0.7287 1 # [G8] 21.Jan.98
LaF3(aq) LaF3 La(1)F(3) aq hkf -377900. -410200. -22.3 -2.0506 -12.7816 10.7577 -2.2505 -15.3002 -10.3998 -0.0300 0 # [G8] 21.Jan.98
LaF4- LaF4- La(1)F(4)-(1) aq hkf -447500. -500100. -50.4 -0.6263 -9.3060 9.3958 -2.3942 -35.5432 -25.1639 2.3834 -1 # [G8] 21.Jan.98
LaH2PO4+2 LaH2PO4+2 La(1)H(2)P(1)O(4)+(2) aq hkf -437600. -482800. -30.2 1.8993 -3.1434 6.9845 -2.6490 41.8879 4.5243 1.5168 2 # [G8A] 02.Jun.98
LaSO4+ LaSO4+ La(1)S(1)O(4)+(1) aq hkf -346900. -382600. -16.0 1.6077 -3.8530 7.2584 -2.6197 -27.1374 -15.0529 0.7895 1 # [G8] 21.Jan.98
CeCO3+ CeCO3+ Ce(1)C(1)O(3)+(1) aq hkf -297887. -332620. -40.6 -0.9160 -10.0134 9.6736 -2.3649 -21.4145 -16.3769 1.1729 1 # [G8A] 02.Jun.98
CeHCO3+2 CeHCO3+2 Ce(1)H(1)C(1)O(3)+(2) aq hkf -304500. -330200. -9.5 0.6941 -6.0823 8.1309 -2.5275 35.5792 3.3307 1.2048 2 # [G8A] 02.Jun.98
CeOH+2 CeOH+2 Ce(1)O(1)H(1)+(2) aq hkf -206800. -215210. -2.7 2.7525 -1.0606 6.1673 -2.7351 -3.6840 -9.9807 1.1000 2 # [G8A] 02.Jun.98
CeO+ CeO+ Ce(1)O(1)+(1) aq hkf -195900. -199510. 13.4 2.8409 -0.8430 6.0772 -2.7441 -35.2162 -18.5361 0.3491 1 # [G8A] 02.Jun.98
CeO2H(aq) CeO2H Ce(1)O(2)H(1) aq hkf -239300. -249500. 48.5 5.0117 4.4582 3.9917 -2.9632 -72.9937 -30.4525 -0.0300 0 # [G8] 21.Jan.98
CeO2- CeO2- Ce(1)O(2)-(1) aq hkf -222100. -234820. 38.6 5.0465 4.5418 3.9626 -2.9667 -51.0768 -26.2767 1.0449 -1 # [G8A] 02.Jun.98
CeCl+2 CeCl+2 Ce(1)Cl(1)+(2) aq hkf -193400. -203800. -22.1 -0.1746 -8.1993 8.9525 -2.4399 14.4780 -4.6011 1.3914 2 # [G8] 21.Jan.98
CeCl2+ CeCl2+ Ce(1)Cl(2)+(1) aq hkf -224400. -242300. -5.1 2.9511 -0.5763 5.9777 -2.7551 2.5793 -6.3002 0.6305 1 # [G8A] 02.Jun.98
CeCl3(aq) CeCl3 Ce(1)Cl(3) aq hkf -255200. -283500. 2.6 6.4972 8.0855 2.5659 -3.1132 -31.3975 -15.9948 -0.0300 0 # [G8A] 02.Jun.98
CeCl4- CeCl4- Ce(1)Cl(4)-(1) aq hkf -286100. -327600. 0.3 11.2558 19.7046 -2.0003 -3.5935 -67.0564 -33.6847 1.6238 -1 # [G8A] 02.Jun.98
CeH2PO4+2 CeH2PO4+2 Ce(1)H(2)P(1)O(4)+(2) aq hkf -435100. -480100. -25.9 1.6930 -3.6450 7.1770 -2.6282 39.4058 3.8826 1.4477 2 # [G8A] 02.Jun.98
CeNO3+2 CeNO3+2 Ce(1)N(1)O(3)+(2) aq hkf -189900. -223200. -32.2 1.4120 -4.3253 7.4319 -2.6001 30.1006 0.3288 1.5475 2 # [G8] 02.Jun.98
CeF+2 CeF+2 Ce(1)F(1)+(2) aq hkf -234700. -242000. -14.3 -2.8281 -14.6820 11.5084 -2.1719 15.8334 -3.7656 1.2776 2 # [G8] 21.Jan.98
CeF2+ CeF2+ Ce(1)F(2)+(1) aq hkf -306200. -324100. -10.1 -2.5538 -14.0092 11.2373 -2.1998 8.9628 -4.3051 0.7003 1 # [G8] 21.Jan.98
CeF3(aq) CeF3 Ce(1)F(3) aq hkf -376600. -409300. -19.7 -2.2777 -13.3348 10.9718 -2.2276 -21.3883 -12.5158 -0.0300 0 # [G8] 21.Jan.98
CeF4- CeF4- Ce(1)F(4)-(1) aq hkf -446500. -498900. -46.1 -0.8995 -9.9693 9.6488 -2.3668 -45.3959 -28.3978 2.3239 -1 # [G8] 21.Jan.98
CeBr+2 CeBr+2 Ce(1)Br(1)+(2) aq hkf -186988. -195709. -25.01 0.8072 -5.8045 8.0178 -2.5389 13.8428 -4.9716 1.4382 2 # [G8] 21.Jan.98
CeIO3+2 CeIO3+2 Ce(1)I(1)O(3)+(2) aq hkf -194792. -225358. -28.97 0.9706 -5.4027 7.8548 -2.5556 29.8495 0.4044 1.4967 2 # [G8] 21.Jan.98
Ceclo4+2 CeClO4+2 Ce(1)Cl(1)O(4)+(2) aq hkf -166246. -210026. -36.06 3.5099 0.7863 5.4456 -2.8114 42.4445 4.4497 1.6005 2 # [G8] 21.Jan.98
CeSO4+ CeSO4+ Ce(1)S(1)O(4)+(1) aq hkf -334500. -380200. -12.6 1.5220 -4.0622 7.3397 -2.6110 -22.4285 -15.3380 0.7384 1 # [G8A] 02.Jun.98
PrCO3+ PrCO3+ Pr(1)C(1)O(3)+(1) aq hkf -299100. -334510. -41.8 -1.0523 -10.3427 9.7957 -2.3513 -22.3638 -16.7639 1.1907 1 # [G8A] 02.Jun.98
PrHCO3+2 PrHCO3+2 Pr(1)H(1)C(1)O(3)+(2) aq hkf -305500. -336800. -28.3 0.4387 -6.7049 8.3735 -2.5017 35.6716 2.4598 1.4867 2 # [G8] 21.Jan.98
PrCl+2 PrCl+2 Pr(1)Cl(1)+(2) aq hkf -194400. -205300. -23.3 -0.5190 -9.0442 9.2930 -2.4050 12.1429 -5.4719 1.4099 2 # [G8] 21.Jan.98
PrCl2+ PrCl2+ Pr(1)Cl(2)+(1) aq hkf -225400. -243800. -6.6 2.5689 -1.5094 6.3442 -2.7165 -2.0764 -7.9993 0.6557 1 # [G8] 21.Jan.98
PrCl3(aq) PrCl3 Pr(1)Cl(3) aq hkf -256300. -285200. 0.6 6.0618 7.0173 2.9974 -3.0690 -39.6599 -18.8665 -0.0300 0 # [G8A] 02.Jun.98
PrCl4- PrCl4- Pr(1)Cl(4)-(1) aq hkf -287100. -329500. -2.4 10.7857 18.5526 -1.5382 -3.5459 -79.2757 -38.0736 1.6681 -1 # [G8] 21.Jan.98
PrH2PO4+2 PrH2PO4+2 Pr(1)H(2)P(1)O(4)+(2) aq hkf -436000. -481500. -27.3 1.3489 -4.4844 7.5048 -2.5935 37.0786 3.0118 1.4671 2 # [G8A] 02.Jun.98
PrNO3+2 PrNO3+2 Pr(1)N(1)O(3)+(2) aq hkf -190000. -224900. -34.0 1.0684 -5.1660 7.7658 -2.5653 27.7877 -0.5419 1.5684 2 # [G8] 21.Jan.98
PrF+2 PrF+2 Pr(1)F(1)+(2) aq hkf -235700. -243400. -15.0 -3.1759 -15.5305 11.8402 -2.1369 13.4052 -4.6364 1.2860 2 # [G8] 21.Jan.98
PrF2+ PrF2+ Pr(1)F(2)+(1) aq hkf -307300. -325600. -10.7 -2.9414 -14.9592 11.6187 -2.1605 4.1602 -6.0041 0.7096 1 # [G8] 21.Jan.98
PrF3(aq) PrF3 Pr(1)F(3) aq hkf -377800. -410800. -20.5 -2.7130 -14.4032 11.4035 -2.1835 -29.6505 -15.3876 -0.0300 0 # [G8] 21.Jan.98
PrF4- PrF4- Pr(1)F(4)-(1) aq hkf -447700. -500700. -47.6 -1.3780 -11.1430 10.1215 -2.3182 -57.8444 -32.7867 2.3433 -1 # [G8] 21.Jan.98
PrOH+2 PrOH+2 Pr(1)O(1)H(1)+(2) aq hkf -208000. -217110. -4.0 2.7325 -1.1081 6.1822 -2.7331 -2.6058 -9.6751 1.1216 2 # [G8A] 02.Jun.98
PrO+ PrO+ Pr(1)O(1)+(1) aq hkf -195700. -200040. 12.0 2.8201 -0.8945 6.0986 -2.7419 -34.0998 -18.2101 0.3685 1 # [G8A] 02.Jun.98
PrO2H(aq) PrO2H Pr(1)O(2)H(1) aq hkf -239700. -250100. 47.0 4.9706 4.3537 4.0423 -2.9589 -74.0012 -29.7599 -0.0300 0 # [G8] 21.Jan.98
PrO2- PrO2- Pr(1)O(2)-(1) aq hkf -224700. -238210. 37.0 5.0000 4.4265 4.0111 -2.9619 -48.8607 -25.5841 1.0691 -1 # [G8A] 02.Jun.98
PrSO4+ PrSO4+ Pr(1)S(1)O(4)+(1) aq hkf -335500. -381500. -13.1 -1.3885 -4.3882 7.4678 -2.5975 -23.4508 -15.7251 0.7483 1 # [G8A] 02.Jun.98
NdCO3+ NdCO3+ Nd(1)C(1)O(3)+(1) aq hkf -297300. -332330. -41.2 -1.1199 -10.5088 9.8634 -2.3445 -24.1105 -17.3139 1.1729 1 # [G8A] 02.Jun.98
NdHCo3+2 NdHCO3+2 Nd(1)H(1)C(1)O(3)+(2) aq hkf -303400. -329200. -10.2 0.1936 -7.3045 8.6115 -2.4769 29.5859 1.2224 1.2126 2 # [G8] 21.Jan.98
NdOH+2 NdOH+2 Nd(1)O(1)H(1)+(2) aq hkf -206200. -214900. -3.3 2.7413 -1.0874 6.1755 -2.7339 -3.2077 -9.8381 1.1072 2 # [G8A] 02.Jun.98
NdO+ NdO+ Nd(1)O(1)+(1) aq hkf -194000. -197930. 12.7 2.8304 -0.8716 6.0955 -2.7429 -34.6589 -18.3731 0.3587 1 # [G8A] 02.Jun.98
NdO2H(aq) NdO2H Nd(1)O(2)H(1) aq hkf -238000. -248000. 47.8 4.9843 4.3865 4.0304 -2.9602 -71.9974 -30.1062 -0.0300 0 # [G8] 21.Jan.98
NdO2- NdO2- Nd(1)O(2)-(1) aq hkf -223400. -236470. 37.8 5.0229 4.4850 3.9825 -2.9643 -49.9788 -25.9304 1.0559 -1 # [G8A] 02.Jun.98
NdCl+2 NdCl+2 Nd(1)Cl(1)+(2) aq hkf -192400. -203000. -22.7 -0.6746 -9.4228 9.439 -2.3894 8.4972 -6.7094 1.4006 2 # [G8] 21.Jan.98
NdCl2+ NdCl2+ Nd(1)Cl(2)+(1) aq hkf -223400. -241500. -5.9 2.3933 -1.9354 6.5057 -2.6989 -9.1790 -10.4138 0.6388 1 # [G8] 21.Jan.98
NdCl3(aq) NdCl3 Nd(1)Cl(3) aq hkf -254300. -282730. 1.6 5.8726 6.5582 3.1706 -3.0500 -51.4009 -22.9475 -0.0300 0 # [G8A] 02.Jun.98
NdCl4- NdCl4- Nd(1)Cl(4)-(1) aq hkf -285100. -327000. -1.1 10.5672 18.0205 -1.3324 -3.5239 -97.4278 -44.3105 1.6455 -1 # [G8A] 02.Jun.98
NdH2PO4+2 NdH2PO4+2 Nd(1)H(2)P(1)O(4)+(2) aq hkf -433891. -479076. -26.57 1.1931 -4.8625 7.6492 -2.5779 33.4289 1.7743 1.4574 2 # [G8A] 02.Jun.98
NdNO3+2 NdNO3+2 Nd(1)N(1)O(3)+(2) aq hkf -188185. -222586. -33.09 0.9124 -5.5498 7.9230 -2.5495 24.1306 -1.7794 1.5579 2 # [G8] 21.Jan.98
NdF+2 NdF+2 Nd(1)F(1)+(2) aq hkf -233900. -241200. -14.6 -3.3312 -15.9098 11.9894 -2.1212 9.7675 -5.8738 1.2776 2 # [G8] 21.Jan.98
NdF2+ NdF2+ Nd(1)F(2)+(1) aq hkf -305600. -323500. -10.4 -3.1113 -15.3752 11.7849 -2.1433 -2.7862 -8.4186 0.7096 1 # [G8] 21.Jan.98
NdF3(aq) NdF3 Nd(1)F(3) aq hkf -376100. -408900. -20.1 -2.9023 -14.8620 11.5767 -2.1645 -41.3917 -19.4685 -0.0300 0 # [G8] 21.Jan.98
NdF4- NdF4- Nd(1)F(4)-(1) aq hkf -446100. -498700. -46.8 -1.5889 -11.6574 10.3228 -2.2970 -75.7884 -39.0236 2.3433 -1 # [G8] 21.Jan.98
NdSO4+ NdSO4+ Nd(1)S(1)O(4)+(1) aq hkf -343500. -379100. -12.3 1.3167 -4.5634 7.5367 -2.5903 -25.1244 -16.2751 0.7484 1 # [G8] 21.Jan.98
SmCO3+ SmCO3+ Sm(1)C(1)O(3)+(1) aq hkf -296000. -331340. -42.6 -1.0455 -10.3293 9.7980 -2.3519 -24.0049 -17.3342 1.1907 1 # [G8A] 02.Jun.98
SmOH+2 SmOH+2 Sm(1)O(1)H(1)+(2) aq hkf -204900. -213970. -4.9 2.7076 -1.1676 6.2027 -2.7306 -1.9523 -9.4714 1.1289 2 # [G8A] 02.Jun.98
SmO+ SmO+ Sm(1)O(1)+(1) aq hkf -193300. -197630. 11.0 2.8115 -0.9157 6.1076 -2.7410 -33.2571 -17.9657 0.3837 1 # [G8A] 02.Jun.98
SmO2H(aq) SmO2H Sm(1)O(2)H(1) aq hkf -237100. -247700. 45.9 4.9296 4.2552 4.0768 -2.9548 -69.5359 -29.2507 -0.3000 0 # [G8] 21.Jan.98
SmO2- SmO2- Sm(1)O(2)-(1) aq hkf -224700. -238220. 35.9 4.9642 4.3393 4.0456 -2.9583 -47.3681 -25.1156 1.0848 -1 # [G8A] 02.Jun.98
SmHCO3+2 SmHCO3+2 Sm(1)H(1)C(1)O(3)+(2) aq hkf -301800. -327900. -11.9 0.3694 -6.8727 8.4365 -2.4948 29.6747 1.1765 1.2366 2 # [G8] 21.Jan.98
SmCl+2 SmCl+2 Sm(1)Cl(1)+(2) aq hkf -190900. -201700. -24.1 -0.5006 -8.9988 9.2743 -2.4069 8.5369 -6.7552 1.4192 2 # [G8] 21.Jan.98
SmCl2+ SmCl2+ Sm(1)Cl(2)+(1) aq hkf -221800. -240300. -7.7 2.5888 -1.4617 6.3276 -2.7185 -9.2005 -10.5032 0.6644 1 # [G8] 21.Jan.98
SmCl3(aq) SmCl3 Sm(1)Cl(3) aq hkf -252700. -281700. -0.7 6.0808 7.0673 2.9692 -3.0711 -51.8359 -23.0986 -0.0300 0 # [G8] 21.Jan.98
SmCl4- SmCl4- Sm(1)Cl(4)-(1) aq hkf -283500. -326200. -4.3 10.8148 18.6261 -1.5732 -3.5489 -97.6675 -44.5415 1.6917 -1 # [G8] 21.Jan.98
SmH2PO4+2 SmH2PO4+2 Sm(1)H(2)P(1)O(4)+(2) aq hkf -432300. -477800. -28.3 1.3708 -4.4295 7.4801 -2.5958 33.5675 1.7285 1.4867 2 # [G8A] 02.Jun.98
SmNO3+2 SmNO3+2 Sm(1)N(1)O(3)+(2) aq hkf -186700. -221600. -35.4 1.0908 -5.1124 7.7478 -2.5676 24.2912 -1.8252 1.5897 2 # [G8] 21.Jan.98
SmF+2 SmF+2 Sm(1)F(1)+(2) aq hkf -232400. -239900. -15.4 -3.1578 -15.4843 11.8177 -2.1388 9.7908 -5.9197 1.2944 2 # [G8] 21.Jan.98
SmF2+ SmF2+ Sm(1)F(2)+(1) aq hkf -304200. -322200. -11.2 -2.9212 -14.9061 11.5895 -2.1627 -2.9564 -8.5080 0.7191 1 # [G8] 21.Jan.98
SmF3(aq) SmF3 Sm(1)F(3) aq hkf -374800. -407700. -21.2 -2.6941 -14.3529 11.3752 -2.1856 -41.8267 -19.6196 -0.0300 0 # [G8] 21.Jan.98
SmF4- SmF4- Sm(1)F(4)-(1) aq hkf -444800. -497700. -48.5 -1.3502 -11.0723 10.0878 -2.3212 -76.2703 -39.2546 2.3632 -1 # [G8] 21.Jan.98
